Report generated on: 07-31-2024 18:30:54
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.81-2-CAF-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-TCD-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TCD-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-1-TCD-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-TCD-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-2-TCD-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-2-TCD-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Chile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CHL-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-CHL-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-1-CHL-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-CHL-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-2-CHL-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-2-CHL-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CHN-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006502475","0.01820693","0.0223651254","0.032004879","0.04641015","0.05056965","0.06846389","0.07505806","0.07457406","0.08224615","0.09514295","0.10196272","0.10416189","0.09167948","0.08729058","0.10314305","0.09326267","0.1277965","0.13401803","0.1383198","0.16692775"
"INTL.80-1-CHN-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006502475","0.01820693","0.022168986","0.027310395","0.03721421","0.03871262","0.05047624","0.05515038","0.05544112","0.05738681","0.06391719","0.06561688","0.06599707","0.06516959","0.05667115","0.06800986","0.06516959","0.09616652","0.08500673","0.07650829","0.08507382"
"INTL.81-1-CHN-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.0001961394","0.004694484","0.00919594","0.01185703","0.01798765","0.01990768","0.01913294","0.02485934","0.03122576","0.03634584","0.03816482","0.02650989","0.03061943","0.03513319","0.02809308","0.03162998","0.0490113","0.06181151","0.08185393"
"INTL.79-2-CHN-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006502475","0.017946831","0.022625937","0.0316147305","0.04535902","0.05014472","0.06828498","0.07470023","0.07437278","0.08217906","0.09670404","0.13206584","0.1378781","0.10254936","0.10445697","0.09732635","0.12616206","0.13534988","0.10352947","0.10771741","0.10973133"
"INTL.80-2-CHN-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006502475","0.017946831","0.0224297976","0.0269202465","0.03616308","0.03828769","0.05029733","0.05479255","0.05523984","0.05731972","0.06382773","0.06557215","0.06653381","0.07583736","0.0761281","0.06812168","0.08136135","0.09694927","0.08594603","0.08871921","0.08500673"
"INTL.81-2-CHN-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.0001961394","0.004694484","0.00919594","0.01185703","0.01798765","0.01990768","0.01913294","0.02485934","0.03287631","0.06649369","0.07134429","0.026712","0.02832887","0.02920467","0.04480071","0.03840061","0.01758344","0.0189982","0.0247246"
"","Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-COL-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0006502475","0.00594891","0.00608309","0.00572526","0.01354481","0.01944295","0.02458125","0.02703719","0.02797871","0.02895391","0.03024054","0.02910852","0.02842738","0.03163156","0.03044321","0.02847211","0.03313165","0.03406793"
"INTL.80-1-COL-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0006502475","0.00594891","0.00608309","0.00572526","0.00731313","0.00650801","0.00753677","0.00827479","0.00867735","0.00907991","0.01019812","0.00970611","0.00878917","0.01051122","0.01006394","0.0088339","0.00887863","0.00782751"
"INTL.81-1-COL-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.00623168","0.01293494","0.01704448","0.0187624","0.01930136","0.019874","0.02004242","0.01940241","0.01963821","0.02112034","0.02037927","0.01963821","0.02425302","0.02624042"
"INTL.79-2-COL-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0006502475","0.00594891","0.00612782","0.00572526","0.01339874","0.0196666","0.02453597","0.02712637","0.02828021","0.02941223","0.03041946","0.02958922","0.03003761","0.03601469","0.03625793","0.03362666","0.03478605","0.03499618"
"INTL.80-2-COL-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0006502475","0.00594891","0.00612782","0.00572526","0.00733549","0.00673166","0.00762623","0.00843134","0.00907991","0.00957192","0.01037704","0.01022049","0.0103994","0.01496172","0.01587866","0.01408951","0.01066777","0.00872208"
"INTL.81-2-COL-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.00606325","0.01293494","0.01690974","0.01869503","0.0192003","0.01984031","0.02004242","0.01936873","0.01963821","0.02105297","0.02037927","0.01953715","0.02411828","0.0262741"
"","Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-COM-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-COM-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-1-COM-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-COM-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-2-COM-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-2-COM-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-COG-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001300495","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-COG-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001300495","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-1-COG-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-COG-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-2-COG-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-2-COG-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-COD-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-COD-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-1-COD-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-COD-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-2-COD-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-2-COD-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Cook Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-COK-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-COK-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-1-COK-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-COK-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-2-COK-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-2-COK-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Costa Rica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CRI-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001040396","0.001300495","0.0016952754","0.0027310395","0.0027310395","0.0037714355","0.0031297392","0","0","0","0.00163984942872","0.001719762558695","0.00172812328629","0.00192013684047","0.0020457350766","0","0","0","","",""
"INTL.80-1-CRI-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001040396","0.001300495","0.0016952754","0.0027310395","0.0027310395","0.0037714355","0.0031297392","0","0","0","0.00163984942872","0.001719762558695","0.00172812328629","0.00192013684047","0.0020457350766","0","0","0","","",""
"INTL.81-1-CRI-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-CRI-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00160900054776","0.0017174022121","0.00183786090129","0.00196633702572","0.002063333385792","0","0","0","","",""
"INTL.80-2-CRI-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00160900054776","0.0017174022121","0.00183786090129","0.00196633702572","0.002063333385792","0","0","0","","",""
"INTL.81-2-CRI-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Cote d'Ivoire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CIV-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-CIV-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-1-CIV-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-CIV-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-2-CIV-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.81-2-CIV-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-HRV-QBTU.A","    Production (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001564828","0.00013729758","0.000234651826705","0.000547476592185","0.000312869754285","0.001379","0.00117317","0.00123651","0.00061308","0.00003964","0.00001325","0.00001452","0.00000923","0.00000595","0.00001364","0.00001399"
"INTL.80-1-HRV-QBTU.A","        Fuel ethanol (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-HRV-QBTU.A","        Biomass-based diesel (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0.0001564828","0.00013729758","0.000234651826705","0.000547476592185","0.000312869754285","0.001379","0.00117317","0.00123651","0.00061308","0.00003964","0.00001325","0.00001452","0.00000923","0.00000595","0.00001364","0.00001399"
"INTL.79-2-HRV-QBTU.A","    Consumption (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001173621","0.00015691152","0.00034713554074","0.00011732689137","0.00017352074377","0.001469","0.00085304","0.00053376","0.00067049","0","0.00000372","0.0009693","0.00122528","0.00146045","0.00225762","0.00042838"
"INTL.80-2-HRV-QBTU.A","        Fuel ethanol (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000112483714035","0","0.0000561938524","0.00005","0","0","0","0","0.00000372","0.00001201","0.00001461","0.00000784","0.00000177","0.0000022"
"INTL.81-2-HRV-QBTU.A","        Biomass-based diesel (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0.0001173621","0.00015691152","0.000234651826705","0.00011732689137","0.00011732689137","0.001419","0.00085304","0.00053376","0.00067049","0","0","0.00095729","0.00121067","0.00145261","0.00225585","0.00042618"
"","Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CUB-QBTU.A","    Production (quad Btu)","","","","","","","","","","","0.002340891","0.0022108415","0.0020864928","0.001560594","0.001560594","0.0014305445","0.0014344638","0.0014305445","0.0011704455","0.0011704455","0.0014344638","0.001300495","0.001300495","0.001300495","0.001304058","0.001040396","0.0006502475","0.000520198","0.0003912174","0.00678002144092","0.006825202490325","0.0066888797992","0.00690864962808","0.00647992952524","0.00641900633718","0.0029090467734","0.002356052102316","0","0","0","","",""
"INTL.80-1-CUB-QBTU.A","        Fuel ethanol (quad Btu)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.002340891","0.0022108415","0.0020864928","0.001560594","0.001560594","0.0014305445","0.0014344638","0.0014305445","0.0011704455","0.0011704455","0.0014344638","0.001300495","0.001300495","0.001300495","0.001304058","0.001040396","0.0006502475","0.000520198","0.0003912174","0.00678002144092","0.006825202490325","0.0066888797992","0.00690864962808","0.00647992952524","0.00641900633718","0.0029090467734","0.002356052102316","NA","NA","NA","","",""
"INTL.81-1-CUB-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.79-2-CUB-QBTU.A","    Consumption (quad Btu)","","","","","","","","","","","0.0027310395","0.002340891","0.001956087","0.0014305445","0.0014305445","0.001300495","0.001304058","0.0014305445","0.001560594","0.0011704455","0.0014344638","0.001300495","0.001300495","0.0014305445","0.001304058","0.001300495","0.0009103465","0.000520198","0.0003912174","0.010500458029495","0.010521702955965","0.0113862484818","0.01062909555288","0.009972617650005","0.00991720644411","0","0","0","0","0","","",""
"INTL.80-2-CUB-QBTU.A","        Fuel ethanol (quad Btu)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0027310395","0.002340891","0.001956087","0.0014305445","0.0014305445","0.001300495","0.001304058","0.0014305445","0.001560594","0.0011704455","0.0014344638","0.001300495","0.001300495","0.0014305445","0.001304058","0.001300495","0.0009103465","0.000520198","0.0003912174","0.010500458029495","0.010521702955965","0.0113862484818","0.01062909555288","0.009972617650005","0.00991720644411","NA","NA","NA","NA","NA","","",""
"INTL.81-2-CUB-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CYP-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00025498122","0.000273760790495","0.000234651826705","0.000234651826705","0.000137254429332","0.00006505","0","0.00002623","0.00001701","0.00005103","0","0","0","0","0"
"INTL.80-1-CYP-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-CYP-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00025498122","0.000273760790495","0.000234651826705","0.000234651826705","0.000137254429332","0.00006505","0","0.00002623","0.00001701","0.00005103","0","0","0","0","0"
"INTL.79-2-CYP-QBTU.A","    Consumption (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00060803214","0.000664803483555","0.000664803483555","0.00070391049131","0.000695565231432","0.00021042","0.00014028","0.00010521","0","0.00008764","0.0001226","0.00013169","0.00049892","0.00044713","0.00034515"
"INTL.80-2-CYP-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002587","0","0"
"INTL.81-2-CYP-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00060803214","0.000664803483555","0.000664803483555","0.00070391049131","0.000695565231432","0.00021042","0.00014028","0.00010521","0","0.00008764","0.0001226","0.00013169","0.00047305","0.00044713","0.00034515"
"","Czechia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CZE-QBTU.A","    Production (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0.00260865402","0.00275800935","0.00404899245","0.0043815184","0.00329514192","0.00493565775","0.0046543048","0.0039490737","0.00465698034","0.008562838173745","0.01036972198968","0.009683073444465","0.008672","0.00904583","0.01035558","0.00855895","0.00817711","0.00814005","0.00873497","0.01109282","0.01100749","0.0106894","0.01061391"
"INTL.80-1-CZE-QBTU.A","        Fuel ethanol (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0.0000260099","0.0003901485","0.000780297","0.0016952754","0.002550209571735","0.002689059112965","0.0015369329188","0.002615","0.00267396","0.00266434","0.00267977","0.00295769","0.00261914","0.00192179","0.00238099","0.00193694","0.00210466","0.00212547"
"INTL.81-1-CZE-QBTU.A","        Biomass-based diesel (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","0.00260865402","0.00275800935","0.00404899245","0.0043815184","0.00329514192","0.00490964785","0.0042641563","0.0031687767","0.00296170494","0.00601262860201","0.007680662876715","0.008146140525665","0.006057","0.00637187","0.00769124","0.00587918","0.00521942","0.00552091","0.00681318","0.00871183","0.00907055","0.00858474","0.00848844"
"INTL.79-2-CZE-QBTU.A","    Consumption (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0.00272633766","0.0019951557","0.00283625075","0.00271888865","0.00139258974","0.0001173621","0.0007953131","0.00131574543","0.00465114996","0.00863362854879","0.010255317339775","0.013316768605385","0.010923","0.0102734","0.01364288","0.01278511","0.01128376","0.01267326","0.01112737","0.01198989","0.01563898","0.01571576","0.01473951"
"INTL.80-2-CZE-QBTU.A","        Fuel ethanol (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000520198","0.00000520198","0.0014344638","0.00257850704244","0.002548778076045","0.0026612855472","0.002226","0.00227761","0.00312211","0.00307093","0.00220083","0.00299415","0.00309652","0.00360834","0.00322447","0.00330125","0.00309652"
"INTL.81-2-CZE-QBTU.A","        Biomass-based diesel (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","0.00272633766","0.0019951557","0.00283625075","0.00271888865","0.00139258974","0.0001173621","0.0007432933","0.00131054345","0.00321668616","0.00605512150635","0.00770653926373","0.010655483058185","0.008697","0.00799579","0.01052077","0.00971418","0.00908293","0.00967911","0.00803085","0.00838155","0.01241451","0.01241451","0.01164299"
"","Denmark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-DNK-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0009780175","0.001564828","0.0017604315","0.0025498122","0.00275800935","0.00275800935","0.00275800935","0.00388356012","0.00337880400209","0.00310024066971","0.0032422301541","0.000881","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-DNK-QBTU.A","        Fuel ethanol (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00011199035193","0.0001567414244","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-DNK-QBTU.A","        Biomass-based diesel (quad Btu)","","","","","","","","","","","","","","","","","","","","","0","0.0009780175","0.001564828","0.0017604315","0.0025498122","0.00275800935","0.00275800935","0.00275800935","0.00388356012","0.00337880400209","0.00298825031778","0.0030854887297","0.000881","0","0","0","0","0","0","0","0","0","0"
