Report generated on: 07-31-2024 18:26:14
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.26-2-BMU-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BMU-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BMU-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.3002-8-BMU-MMTCD.A","    Emissions (MMtonnes CO2)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Bhutan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BTN-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","","","","",""
"INTL.26-1-BTN-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.43-1-BTN-BCF.A","            Vented and flared natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-BTN-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-BTN-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BTN-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BTN-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.3002-8-BTN-MMTCD.A","    Emissions (MMtonnes CO2)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Bolivia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BOL-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","186","192","206","197.41","209.06","188.94","186.4632","188.93525","189.64155","175.8687","197.764","252.50225","313.5972","360.9193","446.73475","518.77735","517.36475","536.788","541.0258","473.57415","526.1935","580.93175","658.9779","751.15005","767.39495","741.615","NA","NA","","","","",""
"INTL.26-1-BOL-BCF.A","            Dry natural gas (bcf)","79","78","81","84","92","89","92","91","98","107","107","104","110","103.11","104.89","113.36","109.12335","111.94855","107.00445","87.22805","117.2458","165.2742","204.827","254.9743","354.91575","436.14025","465.80485","497.58835","517.753215","445.6753","507.47655","555.1518","632.49165","723.2512","741.615","716.8945","680.6969325","660.2497212","616.9464324","541.3189846","521.8140237","537.0967067","485.9369267"
"INTL.43-1-BOL-BCF.A","            Vented and flared natural gas (bcf)","7","0","0","7","5","4","4","6","4","4","4","4","21.635","35.67","49.44","17.66","16.9512","16.9512","16.9512","12.7134","9.1819","6.3567","8.82875","10.94765","6.3567","6.70985","5.29725","4.9441","5.544455","4.80284","4.9441","9.1819","8.12245","8.82875","7.063","6.70985","","","","","","",""
"INTL.48-1-BOL-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","71","79","65.786","53.33","49.44","52.62","54.3851","54.03195","59.68235","69.9237","64.2733","60.0355","78.04615","88.9938","78.75245","68.86425","39.19965","27.89885","11.37143","17.30435","7.7693","0","0","0","0","0","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-BOL-BCF.A","            Dry natural gas (bcf)","14","21","12","15","14","11","14","14","19","26","30","26","32","30.02","34.96","43.44","37.08075","47.3221","30.72405","31.7835","44.4969","28.9583","36.0213","79.1056","75.5741","74.51465","84.756","88.64065","101.389365","99.94145","96.0568","84.756","112.65485","119.01155","112.93737","95.3505","112.5840736","112.4428148","113.6374621","108.4919842","86.983091","100.0317813","107.8767646"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BOL-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BOL-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","87","78","78","73.1","69.92","69.92","72.0426","64.62645","76.2804","55.44455","72.7489","136.3159","168.8057","175.8687","279.34165","361.6256","381.402","408.9477","416.36385","345.73385","411.41975","470.3958","519.8368","604.23965","628.67763","621.544","570.6555173","546.1118008","495.7972887","422.8253333","430.0267796","429.4584877","363.2028245"
"INTL.3002-8-BOL-MMTCD.A","    Emissions (MMtonnes CO2)","0.69302618","1.03953927","0.63668","0.79585","0.742793333","0.583623333","0.742793333","0.742793333","1.008076667","1.379473333","1.5917","1.379473333","1.697813333","1.592761133","1.854861067","2.387753738","2.055913137","2.623736766","1.703470885","1.76221126","2.467095765","1.605570259","1.997172762","4.385948026","4.190146775","4.131406399","4.699230028","4.914611404","5.621453921","5.541175408","5.325794032","4.699230028","6.246059912","6.598502164","6.261724012","5.286633781","6.24213577","6.234303786","6.30054007","6.015253079","4.822709344","5.546183756","5.98114271"
"","Bosnia and Herzegovina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BIH-BCF.A","        Gross natural gas (bcf)","--","--","--","--","--","--","--","--","--","--","--","--","0.812","0","0","31.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","","","","",""
"INTL.26-1-BIH-BCF.A","            Dry natural gas (bcf)","--","--","--","--","--","--","--","--","--","--","--","--","0.812","0","0","31.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.43-1-BIH-BCF.A","            Vented and flared natural gas (bcf)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-BIH-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-BIH-BCF.A","            Dry natural gas (bcf)","--","--","--","--","--","--","--","--","--","--","--","--","17.68","14.1596733870968","14.63","86.52","4.9441","4.9441","7.063","7.063","10.5945","10.5945","5.6504","5.6504","10.5945","14.126","14.126","11.3008","10.94765","7.41615","8.12245","9.1819","8.4756","8.4756","5.968235","7.063","7.3808323","8.0164969","8.002688893","7.707649087","6.893925571","7.955800566","7.974909277"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BIH-BCF.A","            Dry natural gas (bcf)","--","--","--","--","--","--","--","--","--","--","--","--","16.87","14.1596733870968","8.76","54.74","4.9441","4.9441","7.063","7.063","10.5945","10.5945","5.6504","5.6504","10.5945","14.126","14.126","11.3008","10.94765","7.41615","8.12245","9.1819","8.4756","8.4756","5.968235","7.063","7.3808323","8.0164969","8.003539623","7.707649087","6.893729248","7.955800566","7.974909277"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BIH-BCF.A","            Dry natural gas (bcf)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.3002-8-BIH-MMTCD.A","    Emissions (MMtonnes CO2)","--","--","--","--","--","--","--","--","--","--","--","--","0.930537532","0.74525495","0.770009281","4.553739098","0.260218926","0.260218926","0.371741323","0.371741323","0.557611984","0.557611984","0.297393058","0.297393058","0.557611984","0.761470129","0.761470129","0.609176103","0.59013935","0.399771818","0.437845324","0.494955584","0.456882077","0.456882077","0.321721129","0.380735064","0.397867997","0.432133862","0.431389533","0.415485243","0.37162101","0.428861991","0.429892057"
"","Botswana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BWA-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","","","","",""
"INTL.26-1-BWA-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.43-1-BWA-BCF.A","            Vented and flared natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-BWA-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-BWA-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BWA-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BWA-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.3002-8-BWA-MMTCD.A","    Emissions (MMtonnes CO2)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Brazil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BRA-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","252","232.82","246.34242350937","260","274.04","280.75","323.4854","348.2059","381.04885","420.2485","469.33635","494.41","548.44195","557.62385","599.29555","625.0755","625.42865","640.96725","762.45085","746.241265","809.77295","850.03205","912.04519","994.788235","1126.301295","1238.1439","1338.0898846726","1416.7333275432","","","","",""
"INTL.26-1-BRA-BCF.A","            Dry natural gas (bcf)","42","42","46","57","74","92","90","105","97","123","97","118.86","130.31235","146","152.2","159.27","178.34075","194.9388","204.827","217.89355","257.44635","233.7853","287.11095","311.4783","341.1429","345.02755","348.9122","347.4996","445.6753","427.6694606","523.2225952","600.1026971","690.8614761","764.5985697","813.3204249","829.2337938","840.3490789","946.8696375","875.4867277","896.8521212","844.2771679","847.6331436","800.5957388"
"INTL.43-1-BRA-BCF.A","            Vented and flared natural gas (bcf)","0","0","0","0","53","33","33","37","37","26","47","35.06","51","36","38.14","38.14","53.6788","56.504","70.63","80.16505","73.80835","92.5253","75.5741","57.56345","51.91305","87.22805","65.33275","68.5111","76.9867","120.7773","85.4623","61.80125","50.8536","45.9095","57.2103","46.96895","52.409904626621","48.633160008122","","","","",""
"INTL.48-1-BRA-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","35","43.06","50.0049269165247","48","53.33","49.79","57.9166","60.7418","68.15795","76.2804","81.57765","107.00445","119.3647","116.18635","127.8403","105.59185","111.94855","123.24935","137.37535","153.54962","154.32655","142.6726","125.0151","137.0222","202.7081","313.24405","390.91593252421","355.8606431439","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-BRA-BCF.A","            Dry natural gas (bcf)","42","42","46","57","74","92","90","105","97","123","97","118.86","130.31235","146","152.2","159.27","178.34075","194.9388","204.827","230.9601","333.3736","396.2343","472.86785","499.3541","608.1243","657.21215","682.9921","701.3559","835.19975","729.3700755","969.8982036","968.4639045","1143.978894","1346.480433","1424.531149","1504.086657","1292.491729","1317.957564","1255.561142","1244.956772","1122.355285","1441.375253","1117.83788"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BRA-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","13.06655","75.92725","162.449","185.7569","187.8758","266.9814","312.1846","334.0799","353.8563","389.52445","298.0586","444.969","370.1012","484.87495","592.23255","617.3062","670.2787","465.77713531779","371.19826825192","378.2558699","343.4014275","336.624888","629.5355292","311.1931308"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BRA-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7735265246386","11.02878081","1.32012705246","3.1947918039162","0.0660427973934","18.274682153006","4.750533444","2.829980282","0","0","2.65289931","0"
"INTL.3002-8-BRA-MMTCD.A","    Emissions (MMtonnes CO2)","3.00385624","3.00385624","2.70175158","3.34782261","4.34629602","5.40350316","5.2860357","6.16704165","5.69717181","7.22424879","6.047133583","7.409920595","8.116964288","8.056124267","8.398233653","8.788348712","9.840652355","10.756515049","11.302135378","12.744131961","18.395199649","21.863786024","26.092343571","27.553826594","33.555650208","36.891916158","38.339046668","39.369879361","46.883063791","37.10997692","49.955738162","49.678206283","59.966709499","70.808294103","74.899906943","78.085576436","66.648896174","68.087097439","64.86363154","64.315798443","57.982074491","74.46298726","57.748700516"
"","British Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-VGB-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","","","","",""
"INTL.26-1-VGB-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.43-1-VGB-BCF.A","            Vented and flared natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-VGB-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-VGB-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-VGB-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-VGB-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.3002-8-VGB-MMTCD.A","    Emissions (MMtonnes CO2)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Brunei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BRN-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","334","337","313","351.7374","358.45","395.18","391.64335","390.5839","379.63625","400.82525","416.36385","434.3745","453.79775","473.221","474.28045","474.28045","505.0045","503.23875","501.473","427.3115","443.20325","476.39935","454.1509","456.2698","419.89535","439.67175","NA","NA","","","","",""
"INTL.26-1-BRN-BCF.A","            Dry natural gas (bcf)","316","343","324","331","303","295","293","308","304","307","318","277","286.0515","292.40845","297.35","330.2","325.25115","324.1917","315.0098","333.72675","349.26535","365.51025","383.16775","402.591","406.1225","406.1225","487.347","474.98675","473.221","399.0595","416.717","439.3186","417.77645","421.30795","388.81815","423.78","409.6894347","450.1953956","446.6810034","453.4995213","441.3738064","402.6262401","374.2666094"
"INTL.43-1-BRN-BCF.A","            Vented and flared natural gas (bcf)","12","15","13","14","14","12","10","11","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5315","5.29725","3.5315","3.5315","5.29725","5.29725","","","","","","",""
"INTL.48-1-BRN-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","0","55","11","54.03195","55.8","58.98","60.38865","60.38865","58.6229","60.0355","60.0355","60.0355","61.80125","60.0355","58.26975","58.26975","7.063","10.5945","10.5945","14.126","10.5945","19.42325","19.7764","21.54215","19.42325","5.29725","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-BRN-BCF.A","            Dry natural gas (bcf)","60","62","70","52","44","53","33","57","48","57","46","30","35","28.605","24.72","34.26","27.5457","31.0772","26.8394","36.7276","38.8465","47.67525","58.97605","61.09495","70.63","82.99025","140.90685","144.826815","148.323","87.93435","104.88555","106.6513","104.17925","94.99735","112.65485","122.8962","134.6559951","138.9290738","144.0281032","136.6472332","147.1561862","140.5002021","154.4744303"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BRN-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BRN-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","268","247","251","263.80305","272.63","295.94","297.70545","293.1145","288.1704","296.99915","310.41885","317.835","324.1917","341.49605","335.4925","323.13225","346.44015","330.159935","324.898","311.12515","311.83145","332.6673","313.5972","326.3106","276.1633","300.8838","283.4030235","291.9138662","288.5397542","291.2109262","274.5512482","241.9806948","216.118903"
"INTL.3002-8-BRN-MMTCD.A","    Emissions (MMtonnes CO2)","3.8646476","3.993469187","4.508755533","3.349361253","2.834074907","3.413772047","2.12555618","3.67141522","3.09171808","3.67141522","2.962896493","1.8368218","2.142958767","1.751409586","1.513541163","2.097650496","1.686551409","1.902775948","1.643306501","2.0402303","2.157935894","2.64837587","3.27613904","3.393844634","3.923519808","4.610135774","7.827422017","8.252646123","8.333825884","4.940768203","5.809732282","5.907539223","5.770609505","5.262013413","6.240082821","6.807363078","7.45875177","7.695442556","7.977883709","7.569048758","8.151151855","7.782469175","8.556517885"
"","Bulgaria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BGR-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.353","0.324549696969697","1.4126","2.472","2.12","1.77","1.41","1.4126","1.05945","0.7063","0.7063","0.7063","0.716327236180904","0.752635269271383","12.5218380446334","17.7306016736402","16.9754786817714","10.5945","3.88465","0.35315","1.76575","12.36025","13.4445101879327","9.81757","6.3567","3.68526389713155","NA","NA","","","","",""
"INTL.26-1-BGR-BCF.A","            Dry natural gas (bcf)","4.5","4.2","3","3.5","3","4","5","4.4","0.4","0.4","0.353","0.324549696969697","1.4126","2.472","2.12","1.77","1.41","1.4126","1.05945","0.7063","0.7063","0.7063","0.716327236180904","0.752635269271383","12.5218380446334","116.872861087866","16.9754786817714","10.5945","3.88465","0.35315","1.76575","12.36025","13.4445101879327","9.81757","6.3567","3.68526389713155","3.2842671","2.825176","1.162071095","1.36961413","2.204963423","1.26652341","0.735838874"
"INTL.43-1-BGR-BCF.A","            Vented and flared natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-BGR-BCF.A","            Reinjected natural gas (bcf)","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-2-BGR-BCF.A","            Dry natural gas (bcf)","180","166","180","184","181","219","225","223","221","223","241.495","185.066087676768","195.6451","171.98405","168.1","208.36","218.6","181.5191","134.9033","119.01155","113.7143","103.1198","109.734831884058","106.643709859155","110.458231356784","121.92970295858","125.754514060964","118.30525","113.36115","73.10205","89.7001","111.5954","105.132041245136","105.062125","101.0009","111.290897276265","112.300746","116.9976011","110.5152957","103.4507486","104.7748081","118.6568538","98.9090901"
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-3-BGR-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","240.142","180.278261616162","194.2325","169.512","165.98","206.59","217.19","180.1065","133.84385","118.30525","113.008","102.4135","114.032310144928","110.820132394366","105.857352964824","106.875199211045","113.097609636185","107.71075","109.4765","72.7489","87.93435","99.23515","87.6152589494163","95.244555","94.6442","108.043668093385","109.2636818","115.4437543","110.0151328","104.1842499","103.3355454","116.21296","102.8114402"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.26-4-BGR-BCF.A","            Dry natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1059441","1.1300704","0.443343206","0.271052612","0.097132772","0","0"
"INTL.3002-8-BGR-MMTCD.A","    Emissions (MMtonnes CO2)","9.0153888","8.314191893","9.0153888","9.215730773","9.065474293","10.96872304","11.25729825","11.157233377","11.057168503","11.157233377","12.082583293","9.720799828","10.276474087","9.033651409","8.82963741","10.933283309","11.517000022","9.573013592","7.114574304","6.295413069","6.015201805","5.454779277","5.624210807","5.624210807","5.831242834","6.559752177","6.785541295","6.402419858","6.158914302","3.971636326","4.892445578","6.086664578","5.734138427","5.730325037","5.508816675","6.070056313","6.125135738","6.381312799","6.027753255","5.642436938","5.714654126","6.47181218","5.394724649"
"","Burkina Faso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.3-1-BFA-BCF.A","        Gross natural gas (bcf)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","","","","",""
"INTL.26-1-BFA-BCF.A","            Dry natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.43-1-BFA-BCF.A","            Vented and flared natural gas (bcf)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
